Time,ID1,ID2,S1,S2
168300,30,35,MED,MED
168300,23,33,NUR,NUR
168300,30,65,MED,MED
168320,23,68,NUR,PAT
168320,11,33,MED,NUR
168320,20,42,NUR,PAT
168320,17,64,NUR,ADM
168320,2,4,NUR,NUR
168320,7,37,NUR,NUR
168320,35,65,MED,MED
168320,15,23,MED,NUR
168320,15,33,MED,NUR
168320,11,23,MED,NUR
168320,30,35,MED,MED
168320,23,33,NUR,NUR
168320,30,65,MED,MED
168340,23,68,NUR,PAT
168340,27,42,NUR,PAT
168340,11,33,MED,NUR
168340,20,42,NUR,PAT
168340,17,64,NUR,ADM
168340,2,4,NUR,NUR
168340,11,15,MED,MED
168340,35,65,MED,MED
168340,15,23,MED,NUR
168340,15,33,MED,NUR
168340,23,33,NUR,NUR
168360,23,68,NUR,PAT
168360,11,33,MED,NUR
168360,20,42,NUR,PAT
168360,1,17,ADM,NUR
168360,17,64,NUR,ADM
168360,2,4,NUR,NUR
168360,9,74,MED,PAT
168360,1,64,ADM,ADM
168360,11,15,MED,MED
168360,15,23,MED,NUR
168360,30,35,MED,MED
168360,23,33,NUR,NUR
168360,30,65,MED,MED
168360,15,68,MED,PAT
168380,29,64,NUR,ADM
168380,30,39,MED,PAT
168380,20,42,NUR,PAT
168380,1,17,ADM,NUR
168380,17,64,NUR,ADM
168380,2,4,NUR,NUR
168380,9,74,MED,PAT
168380,7,37,NUR,NUR
168380,11,15,MED,MED
168380,35,65,MED,MED
168380,1,29,ADM,NUR
168380,15,23,MED,NUR
168380,15,33,MED,NUR
168380,23,33,NUR,NUR
168400,11,33,MED,NUR
168400,30,39,MED,PAT
168400,17,64,NUR,ADM
168400,9,74,MED,PAT
168400,7,37,NUR,NUR
168400,11,15,MED,MED
168400,35,65,MED,MED
168400,15,23,MED,NUR
168400,15,33,MED,NUR
168400,11,23,MED,NUR
168400,30,35,MED,MED
168400,23,33,NUR,NUR
168400,30,65,MED,MED
168400,33,68,NUR,PAT
168420,11,33,MED,NUR
168420,20,42,NUR,PAT
168420,1,37,ADM,NUR
168420,9,74,MED,PAT
168420,7,37,NUR,NUR
168420,11,15,MED,MED
168420,35,65,MED,MED
168420,15,23,MED,NUR
168420,15,33,MED,NUR
168420,11,23,MED,NUR
168420,11,68,MED,PAT
168420,30,35,MED,MED
168420,23,33,NUR,NUR
168420,30,65,MED,MED
168420,35,39,MED,PAT
168440,11,33,MED,NUR
168440,20,42,NUR,PAT
168440,17,64,NUR,ADM
168440,1,37,ADM,NUR
168440,9,74,MED,PAT
168440,7,37,NUR,NUR
168440,15,23,MED,NUR
168440,15,33,MED,NUR
168440,11,23,MED,NUR
168440,11,68,MED,PAT
168440,30,35,MED,MED
168440,30,65,MED,MED
168440,35,39,MED,PAT
168460,23,68,NUR,PAT
168460,20,42,NUR,PAT
168460,17,64,NUR,ADM
168460,9,74,MED,PAT
168460,7,37,NUR,NUR
168460,11,15,MED,MED
168460,15,33,MED,NUR
168460,23,33,NUR,NUR
168460,30,65,MED,MED
168480,20,42,NUR,PAT
168480,17,64,NUR,ADM
168480,9,74,MED,PAT
168480,7,37,NUR,NUR
168480,11,15,MED,MED
168480,35,65,MED,MED
168480,30,65,MED,MED
168500,23,68,NUR,PAT
168500,20,42,NUR,PAT
168500,7,37,NUR,NUR
168500,11,15,MED,MED
168500,35,65,MED,MED
168500,1,2,ADM,NUR
168500,20,27,NUR,NUR
168500,30,35,MED,MED
168500,23,33,NUR,NUR
168500,30,65,MED,MED
168500,35,39,MED,PAT
168520,29,37,NUR,NUR
168520,23,68,NUR,PAT
168520,30,39,MED,PAT
168520,20,42,NUR,PAT
168520,7,37,NUR,NUR
168520,35,65,MED,MED
168520,11,69,MED,PAT
168520,39,65,PAT,MED
168520,20,27,NUR,NUR
168520,30,35,MED,MED
168520,23,33,NUR,NUR
168540,27,51,NUR,PAT
168540,27,42,NUR,PAT
168540,20,42,NUR,PAT
168540,7,37,NUR,NUR
168540,35,65,MED,MED
168540,11,69,MED,PAT
168540,39,65,PAT,MED
168540,20,27,NUR,NUR
168540,30,35,MED,MED
168540,23,33,NUR,NUR
168540,30,65,MED,MED
168540,35,39,MED,PAT
168560,27,42,NUR,PAT
168560,20,42,NUR,PAT
168560,35,65,MED,MED
168560,30,35,MED,MED
168560,23,33,NUR,NUR
168560,30,65,MED,MED
168560,33,68,NUR,PAT
168580,23,68,NUR,PAT
168580,30,39,MED,PAT
168580,20,42,NUR,PAT
168580,17,64,NUR,ADM
168580,35,65,MED,MED
168580,11,69,MED,PAT
168580,1,11,ADM,MED
168580,30,35,MED,MED
168580,23,33,NUR,NUR
168580,30,65,MED,MED
168600,23,68,NUR,PAT
168600,27,42,NUR,PAT
168600,17,64,NUR,ADM
168600,35,65,MED,MED
168600,11,69,MED,PAT
168600,1,11,ADM,MED
168600,1,69,ADM,PAT
168600,30,35,MED,MED
168600,23,33,NUR,NUR
168600,30,65,MED,MED
168600,33,68,NUR,PAT
168620,20,42,NUR,PAT
168620,17,64,NUR,ADM
168620,35,65,MED,MED
168620,1,11,ADM,MED
168620,30,35,MED,MED
168620,23,33,NUR,NUR
168620,30,65,MED,MED
168640,7,29,NUR,NUR
168640,23,45,NUR,PAT
168640,17,64,NUR,ADM
168640,11,15,MED,MED
168640,1,11,ADM,MED
168640,16,28,MED,ADM
168640,23,33,NUR,NUR
168660,7,29,NUR,NUR
168660,11,33,MED,NUR
168660,2,23,NUR,NUR
168660,4,15,NUR,MED
168660,16,65,MED,MED
168660,1,11,ADM,MED
168660,2,15,NUR,MED
168660,23,33,NUR,NUR
168680,27,42,NUR,PAT
168680,2,23,NUR,NUR
168680,20,42,NUR,PAT
168680,1,11,ADM,MED
168680,4,23,NUR,NUR
168700,27,42,NUR,PAT
168700,7,23,NUR,NUR
168700,16,17,MED,NUR
168700,15,35,MED,MED
168700,17,23,NUR,NUR
168700,7,17,NUR,NUR
168700,2,51,NUR,PAT
168700,15,65,MED,MED
168720,16,23,MED,NUR
168720,17,28,NUR,ADM
168720,4,11,NUR,MED
168740,27,42,NUR,PAT
168740,20,42,NUR,PAT
168740,1,11,ADM,MED
168740,20,27,NUR,NUR
168740,23,33,NUR,NUR
168740,7,33,NUR,NUR
168760,27,42,NUR,PAT
168760,20,42,NUR,PAT
168760,7,23,NUR,NUR
168760,2,16,NUR,MED
168760,1,11,ADM,MED
168760,15,65,MED,MED
168780,27,42,NUR,PAT
168780,20,42,NUR,PAT
168780,7,23,NUR,NUR
168780,2,16,NUR,MED
168780,7,17,NUR,NUR
168780,15,65,MED,MED
168800,27,51,NUR,PAT
168800,29,37,NUR,NUR
168800,20,42,NUR,PAT
168800,7,23,NUR,NUR
168800,23,29,NUR,NUR
168800,2,4,NUR,NUR
168800,2,16,NUR,MED
168800,17,23,NUR,NUR
168800,7,17,NUR,NUR
168800,37,64,NUR,ADM
168800,4,16,NUR,MED
168800,20,27,NUR,NUR
168800,15,30,MED,MED
168800,30,35,MED,MED
168800,15,65,MED,MED
168820,27,42,NUR,PAT
168820,29,64,NUR,ADM
168820,17,37,NUR,NUR
168820,17,28,NUR,ADM
168820,23,64,NUR,ADM
168820,20,42,NUR,PAT
168820,7,23,NUR,NUR
168820,23,29,NUR,NUR
168820,1,17,ADM,NUR
168820,2,4,NUR,NUR
168820,17,23,NUR,NUR
168820,1,11,ADM,MED
168820,7,64,NUR,ADM
168820,20,27,NUR,NUR
168820,15,65,MED,MED
168840,2,52,NUR,PAT
168840,27,42,NUR,PAT
168840,29,64,NUR,ADM
168840,23,64,NUR,ADM
168840,7,23,NUR,NUR
168840,23,29,NUR,NUR
168840,1,17,ADM,NUR
168840,11,23,MED,NUR
168840,7,64,NUR,ADM
168840,15,30,MED,MED
168840,15,65,MED,MED
168840,4,52,NUR,PAT
168860,11,29,MED,NUR
168860,2,52,NUR,PAT
168860,27,42,NUR,PAT
168860,23,64,NUR,ADM
168860,20,42,NUR,PAT
168860,33,37,NUR,NUR
168860,7,23,NUR,NUR
168860,23,29,NUR,NUR
168860,1,17,ADM,NUR
168860,2,4,NUR,NUR
168860,11,17,MED,NUR
168860,1,11,ADM,MED
168860,7,11,NUR,MED
168860,11,23,MED,NUR
168860,7,64,NUR,ADM
168860,11,37,MED,NUR
168860,15,65,MED,MED
168860,4,52,NUR,PAT
168880,2,52,NUR,PAT
168880,27,42,NUR,PAT
168880,23,64,NUR,ADM
168880,20,42,NUR,PAT
168880,7,23,NUR,NUR
168880,23,29,NUR,NUR
168880,2,4,NUR,NUR
168880,23,28,NUR,ADM
168880,7,28,NUR,ADM
168880,7,64,NUR,ADM
168880,11,28,MED,ADM
168880,4,52,NUR,PAT
168900,2,52,NUR,PAT
168900,20,42,NUR,PAT
168900,2,4,NUR,NUR
168900,7,28,NUR,ADM
168900,28,37,ADM,NUR
168900,28,29,ADM,NUR
168900,15,65,MED,MED
168900,4,52,NUR,PAT
168920,20,42,NUR,PAT
168920,2,4,NUR,NUR
168920,15,35,MED,MED
168920,7,28,NUR,ADM
168920,15,65,MED,MED
168920,4,52,NUR,PAT
168940,2,52,NUR,PAT
168940,1,17,ADM,NUR
168940,2,4,NUR,NUR
168940,15,65,MED,MED
168940,4,52,NUR,PAT
168960,2,52,NUR,PAT
168960,1,17,ADM,NUR
168960,2,4,NUR,NUR
168960,15,35,MED,MED
168960,7,11,NUR,MED
168960,15,65,MED,MED
168960,4,52,NUR,PAT
168980,2,52,NUR,PAT
168980,27,42,NUR,PAT
168980,20,42,NUR,PAT
168980,1,17,ADM,NUR
168980,2,4,NUR,NUR
168980,2,45,NUR,PAT
168980,15,65,MED,MED
168980,4,52,NUR,PAT
169000,2,52,NUR,PAT
169000,27,42,NUR,PAT
169000,2,4,NUR,NUR
169000,7,37,NUR,NUR
169000,15,35,MED,MED
169000,15,65,MED,MED
169000,4,52,NUR,PAT
169000,11,74,MED,PAT
169020,27,42,NUR,PAT
169020,20,42,NUR,PAT
169020,27,33,NUR,NUR
169020,20,33,NUR,NUR
169020,2,4,NUR,NUR
169020,15,35,MED,MED
169020,20,27,NUR,NUR
169020,15,65,MED,MED
169020,4,52,NUR,PAT
169040,27,42,NUR,PAT
169040,23,64,NUR,ADM
169040,20,33,NUR,NUR
169040,7,23,NUR,NUR
169040,2,4,NUR,NUR
169040,7,64,NUR,ADM
169040,20,27,NUR,NUR
169040,4,52,NUR,PAT
169060,2,52,NUR,PAT
169060,27,42,NUR,PAT
169060,23,64,NUR,ADM
169060,2,4,NUR,NUR
169060,15,35,MED,MED
169060,7,64,NUR,ADM
169060,11,37,MED,NUR
169060,4,52,NUR,PAT
169080,23,64,NUR,ADM
169080,20,42,NUR,PAT
169080,27,33,NUR,NUR
169080,2,4,NUR,NUR
169080,2,11,NUR,MED
169080,35,65,MED,MED
169080,15,35,MED,MED
169080,11,52,MED,PAT
169080,15,65,MED,MED
169080,4,52,NUR,PAT
169100,2,52,NUR,PAT
169100,23,64,NUR,ADM
169100,20,42,NUR,PAT
169100,9,74,MED,PAT
169100,35,65,MED,MED
169100,15,35,MED,MED
169100,7,64,NUR,ADM
169100,20,27,NUR,NUR
169100,15,65,MED,MED
169100,4,52,NUR,PAT
169120,2,52,NUR,PAT
169120,27,42,NUR,PAT
169120,23,64,NUR,ADM
169120,20,42,NUR,PAT
169120,35,65,MED,MED
169120,15,35,MED,MED
169140,27,42,NUR,PAT
169140,23,64,NUR,ADM
169140,20,42,NUR,PAT
169140,20,27,NUR,NUR
169140,15,65,MED,MED
169160,2,52,NUR,PAT
169160,27,42,NUR,PAT
169160,20,42,NUR,PAT
169160,2,4,NUR,NUR
169160,9,74,MED,PAT
169160,16,65,MED,MED
169160,15,35,MED,MED
169160,7,64,NUR,ADM
169180,27,42,NUR,PAT
169180,29,64,NUR,ADM
169180,20,42,NUR,PAT
169180,16,65,MED,MED
169180,7,64,NUR,ADM
169180,20,27,NUR,NUR
169200,27,42,NUR,PAT
169200,7,64,NUR,ADM
169200,20,27,NUR,NUR
169220,23,64,NUR,ADM
169220,20,42,NUR,PAT
169220,4,50,NUR,PAT
169220,7,64,NUR,ADM
169220,20,27,NUR,NUR
169220,2,50,NUR,PAT
169240,27,42,NUR,PAT
169240,15,39,MED,PAT
169240,23,64,NUR,ADM
169240,20,42,NUR,PAT
169240,27,33,NUR,NUR
169240,16,17,MED,NUR
169240,4,50,NUR,PAT
169240,7,64,NUR,ADM
169240,7,17,NUR,NUR
169240,20,27,NUR,NUR
169260,27,42,NUR,PAT
169260,23,64,NUR,ADM
169260,20,42,NUR,PAT
169260,7,23,NUR,NUR
169260,17,23,NUR,NUR
169260,7,17,NUR,NUR
169280,27,42,NUR,PAT
169280,20,42,NUR,PAT
169280,7,23,NUR,NUR
169280,23,29,NUR,NUR
169280,7,64,NUR,ADM
169280,20,27,NUR,NUR
169280,15,37,MED,NUR
169280,9,17,MED,NUR
169300,20,42,NUR,PAT
169300,17,23,NUR,NUR
169300,4,50,NUR,PAT
169300,7,64,NUR,ADM
169300,20,27,NUR,NUR
169300,16,37,MED,NUR
169320,15,39,MED,PAT
169320,20,42,NUR,PAT
169320,27,33,NUR,NUR
169320,4,50,NUR,PAT
169320,7,64,NUR,ADM
169320,20,27,NUR,NUR
169320,15,37,MED,NUR
169340,29,64,NUR,ADM
169340,15,39,MED,PAT
169340,20,42,NUR,PAT
169340,27,33,NUR,NUR
169340,17,23,NUR,NUR
169340,4,50,NUR,PAT
169340,7,64,NUR,ADM
169340,15,37,MED,NUR
169340,11,16,MED,MED
169360,27,42,NUR,PAT
169360,29,64,NUR,ADM
169360,23,64,NUR,ADM
169360,23,29,NUR,NUR
169360,16,17,MED,NUR
169360,11,17,MED,NUR
169360,4,50,NUR,PAT
169360,7,64,NUR,ADM
169360,20,27,NUR,NUR
169360,15,17,MED,NUR
169360,4,52,NUR,PAT
169360,11,16,MED,MED
169380,27,42,NUR,PAT
169380,29,64,NUR,ADM
169380,23,64,NUR,ADM
169380,20,42,NUR,PAT
169380,27,33,NUR,NUR
169380,16,17,MED,NUR
169380,11,17,MED,NUR
169380,4,50,NUR,PAT
169380,7,64,NUR,ADM
169380,20,27,NUR,NUR
169380,15,65,MED,MED
169380,11,16,MED,MED
169400,27,42,NUR,PAT
169400,20,42,NUR,PAT
169400,27,33,NUR,NUR
169400,16,17,MED,NUR
169400,2,4,NUR,NUR
169400,11,17,MED,NUR
169400,20,27,NUR,NUR
169400,15,65,MED,MED
169400,11,16,MED,MED
169420,27,42,NUR,PAT
169420,20,42,NUR,PAT
169420,2,4,NUR,NUR
169420,11,17,MED,NUR
169420,23,52,NUR,PAT
169420,20,27,NUR,NUR
169420,15,30,MED,MED
169420,15,65,MED,MED
169420,11,16,MED,MED
169440,27,42,NUR,PAT
169440,29,64,NUR,ADM
169440,23,52,NUR,PAT
169440,7,64,NUR,ADM
169440,20,27,NUR,NUR
169440,15,30,MED,MED
169460,17,37,NUR,NUR
169460,2,23,NUR,NUR
169460,27,33,NUR,NUR
169460,20,33,NUR,NUR
169460,2,4,NUR,NUR
169460,23,52,NUR,PAT
169460,7,64,NUR,ADM
169460,7,17,NUR,NUR
169460,20,27,NUR,NUR
169460,15,30,MED,MED
169480,27,42,NUR,PAT
169480,27,33,NUR,NUR
169480,17,29,NUR,NUR
169480,2,4,NUR,NUR
169480,33,42,NUR,PAT
169480,23,52,NUR,PAT
169480,7,64,NUR,ADM
169480,7,17,NUR,NUR
169480,15,65,MED,MED
169500,27,42,NUR,PAT
169500,27,33,NUR,NUR
169500,17,64,NUR,ADM
169500,2,4,NUR,NUR
169500,23,52,NUR,PAT
169500,7,64,NUR,ADM
169500,7,17,NUR,NUR
169500,15,65,MED,MED
169520,27,42,NUR,PAT
169520,20,42,NUR,PAT
169520,27,33,NUR,NUR
169520,17,64,NUR,ADM
169520,2,4,NUR,NUR
169520,33,42,NUR,PAT
169520,23,52,NUR,PAT
169520,7,17,NUR,NUR
169520,20,27,NUR,NUR
169520,15,30,MED,MED
169520,15,65,MED,MED
169540,20,42,NUR,PAT
169540,17,64,NUR,ADM
169540,2,4,NUR,NUR
169540,23,52,NUR,PAT
169540,7,17,NUR,NUR
169540,20,27,NUR,NUR
169540,15,30,MED,MED
169540,15,65,MED,MED
169560,29,33,NUR,NUR
169560,27,42,NUR,PAT
169560,20,42,NUR,PAT
169560,17,29,NUR,NUR
169560,2,4,NUR,NUR
169560,23,52,NUR,PAT
169560,7,17,NUR,NUR
169560,15,65,MED,MED
169560,33,64,NUR,ADM
169580,27,42,NUR,PAT
169580,20,42,NUR,PAT
169580,23,52,NUR,PAT
169580,37,39,NUR,PAT
169580,20,27,NUR,NUR
169580,17,33,NUR,NUR
169580,15,65,MED,MED
169580,33,64,NUR,ADM
169580,11,16,MED,MED
169600,7,29,NUR,NUR
169600,27,42,NUR,PAT
169600,7,64,NUR,ADM
169600,17,69,NUR,PAT
169600,17,33,NUR,NUR
169600,15,65,MED,MED
169600,11,16,MED,MED
169620,7,29,NUR,NUR
169620,27,42,NUR,PAT
169620,17,69,NUR,PAT
169620,15,65,MED,MED
169640,7,29,NUR,NUR
169640,27,33,NUR,NUR
169640,33,42,NUR,PAT
169640,9,16,MED,MED
169640,23,52,NUR,PAT
169640,37,39,NUR,PAT
169640,17,69,NUR,PAT
169640,20,27,NUR,NUR
169660,27,33,NUR,NUR
169660,20,33,NUR,NUR
169660,33,42,NUR,PAT
169660,37,39,NUR,PAT
169660,7,17,NUR,NUR
169680,20,42,NUR,PAT
169680,27,33,NUR,NUR
169680,20,33,NUR,NUR
169680,17,29,NUR,NUR
169680,33,42,NUR,PAT
169680,23,52,NUR,PAT
169680,7,45,NUR,PAT
169680,15,65,MED,MED
169700,27,33,NUR,NUR
169700,23,52,NUR,PAT
169700,15,65,MED,MED
169720,27,42,NUR,PAT
169720,20,42,NUR,PAT
169720,27,33,NUR,NUR
169720,23,52,NUR,PAT
169720,20,27,NUR,NUR
169720,15,17,MED,NUR
169720,15,65,MED,MED
169720,23,37,NUR,NUR
169740,37,52,NUR,PAT
169740,27,42,NUR,PAT
169740,17,30,NUR,MED
169740,27,33,NUR,NUR
169740,20,33,NUR,NUR
169740,33,42,NUR,PAT
169740,17,35,NUR,MED
169740,23,52,NUR,PAT
169740,20,27,NUR,NUR
169740,15,65,MED,MED
169740,23,37,NUR,NUR
169760,37,52,NUR,PAT
169760,27,33,NUR,NUR
169760,23,52,NUR,PAT
169760,7,64,NUR,ADM
169760,7,17,NUR,NUR
169760,15,65,MED,MED
169760,23,37,NUR,NUR
169780,37,52,NUR,PAT
169780,27,42,NUR,PAT
169780,27,33,NUR,NUR
169780,23,52,NUR,PAT
169780,20,27,NUR,NUR
169780,15,65,MED,MED
169780,23,37,NUR,NUR
169800,7,29,NUR,NUR
169800,37,52,NUR,PAT
169800,27,42,NUR,PAT
169800,27,33,NUR,NUR
169800,33,42,NUR,PAT
169800,23,52,NUR,PAT
169800,20,27,NUR,NUR
169800,15,65,MED,MED
169800,23,37,NUR,NUR
169820,27,33,NUR,NUR
169820,20,33,NUR,NUR
169820,33,42,NUR,PAT
169820,23,52,NUR,PAT
169820,20,27,NUR,NUR
169840,27,33,NUR,NUR
169840,33,42,NUR,PAT
169840,23,52,NUR,PAT
169840,20,27,NUR,NUR
169840,15,65,MED,MED
169840,23,37,NUR,NUR
169860,27,42,NUR,PAT
169860,15,35,MED,MED
169860,23,52,NUR,PAT
169860,20,27,NUR,NUR
169860,23,37,NUR,NUR
169880,20,42,NUR,PAT
169880,9,35,MED,MED
169880,23,52,NUR,PAT
169880,20,27,NUR,NUR
169880,30,35,MED,MED
169900,20,42,NUR,PAT
169900,9,35,MED,MED
169900,7,64,NUR,ADM
169900,15,30,MED,MED
169920,9,30,MED,MED
169920,20,42,NUR,PAT
169920,15,30,MED,MED
169920,30,35,MED,MED
169940,23,52,NUR,PAT
169940,7,27,NUR,NUR
169960,9,30,MED,MED
169960,11,35,MED,MED
169960,23,41,NUR,PAT
169960,15,51,MED,PAT
169960,9,11,MED,MED
169980,23,41,NUR,PAT
169980,15,51,MED,PAT
169980,20,27,NUR,NUR
170000,11,45,MED,PAT
170000,15,51,MED,PAT
170000,7,64,NUR,ADM
170000,12,35,MED,MED
170000,20,27,NUR,NUR
170020,35,65,MED,MED
170020,15,51,MED,PAT
170020,37,39,NUR,PAT
170020,7,17,NUR,NUR
170020,12,35,MED,MED
170020,30,65,MED,MED
170020,17,20,NUR,NUR
170040,11,65,MED,MED
170040,12,30,MED,MED
170040,35,65,MED,MED
170040,15,51,MED,PAT
170040,11,23,MED,NUR
170040,12,35,MED,MED
170040,12,65,MED,MED
170040,17,20,NUR,NUR
170060,12,30,MED,MED
170060,20,37,NUR,NUR
170060,35,65,MED,MED
170060,27,37,NUR,NUR
170060,15,51,MED,PAT
170060,7,17,NUR,NUR
170060,9,27,MED,NUR
170060,20,27,NUR,NUR
170060,12,65,MED,MED
170060,30,35,MED,MED
170060,7,9,NUR,MED
170060,9,17,MED,NUR
170060,17,27,NUR,NUR
170080,15,51,MED,PAT
170080,7,17,NUR,NUR
170080,17,27,NUR,NUR
170100,15,51,MED,PAT
170100,7,64,NUR,ADM
170100,7,17,NUR,NUR
170100,9,65,MED,MED
170120,15,51,MED,PAT
170120,7,64,NUR,ADM
170140,17,37,NUR,NUR
170140,27,64,NUR,ADM
170140,15,51,MED,PAT
170140,7,27,NUR,NUR
170140,7,64,NUR,ADM
170160,27,64,NUR,ADM
170160,15,51,MED,PAT
170160,7,27,NUR,NUR
170180,7,23,NUR,NUR
170180,15,51,MED,PAT
170180,23,27,NUR,NUR
170200,23,64,NUR,ADM
170200,1,17,ADM,NUR
170200,15,51,MED,PAT
170200,30,35,MED,MED
170200,7,65,NUR,MED
170220,1,17,ADM,NUR
170220,15,51,MED,PAT
170220,12,35,MED,MED
170220,7,20,NUR,NUR
170220,30,35,MED,MED
170220,7,30,NUR,MED
170220,7,65,NUR,MED
170240,15,51,MED,PAT
170240,7,27,NUR,NUR
170240,7,65,NUR,MED
170260,9,45,MED,PAT
170260,7,35,NUR,MED
170260,12,45,MED,PAT
170260,35,45,MED,PAT
170260,15,51,MED,PAT
170260,9,35,MED,MED
170260,9,27,MED,NUR
170260,12,35,MED,MED
170260,27,45,NUR,PAT
170260,7,30,NUR,MED
170260,7,12,NUR,MED
170280,27,64,NUR,ADM
170280,15,51,MED,PAT
170280,9,35,MED,MED
170280,7,27,NUR,NUR
170280,7,64,NUR,ADM
170280,27,45,NUR,PAT
170280,30,65,MED,MED
170300,15,51,MED,PAT
170300,7,27,NUR,NUR
170300,12,35,MED,MED
170300,27,45,NUR,PAT
170320,27,64,NUR,ADM
170320,15,51,MED,PAT
170320,7,27,NUR,NUR
170320,7,64,NUR,ADM
170320,27,45,NUR,PAT
170320,7,33,NUR,NUR
170340,27,64,NUR,ADM
170340,15,51,MED,PAT
170340,7,27,NUR,NUR
170340,7,64,NUR,ADM
170340,12,35,MED,MED
170360,7,40,NUR,PAT
170360,27,64,NUR,ADM
170360,15,51,MED,PAT
170380,7,40,NUR,PAT
170380,27,64,NUR,ADM
170380,37,45,NUR,PAT
170400,7,40,NUR,PAT
170400,20,33,NUR,NUR
170400,30,35,MED,MED
170400,27,45,NUR,PAT
170420,7,40,NUR,PAT
170420,7,37,NUR,NUR
170420,37,40,NUR,PAT
170420,27,45,NUR,PAT
170440,7,40,NUR,PAT
170440,64,74,ADM,PAT
170440,27,37,NUR,NUR
170440,27,45,NUR,PAT
170460,7,40,NUR,PAT
170460,64,74,ADM,PAT
170460,12,35,MED,MED
170460,27,45,NUR,PAT
170480,7,40,NUR,PAT
170480,1,17,ADM,NUR
170480,30,35,MED,MED
170480,27,45,NUR,PAT
170500,7,40,NUR,PAT
170500,1,17,ADM,NUR
170500,27,64,NUR,ADM
170500,7,27,NUR,NUR
170500,7,64,NUR,ADM
170500,7,45,NUR,PAT
170500,27,45,NUR,PAT
170520,7,27,NUR,NUR
170520,27,45,NUR,PAT
170540,7,29,NUR,NUR
170540,29,33,NUR,NUR
170540,29,64,NUR,ADM
170540,1,17,ADM,NUR
170540,7,64,NUR,ADM
170540,20,41,NUR,PAT
170540,27,45,NUR,PAT
170560,7,29,NUR,NUR
170560,29,33,NUR,NUR
170560,29,64,NUR,ADM
170560,1,17,ADM,NUR
170560,7,37,NUR,NUR
170560,7,64,NUR,ADM
170560,37,64,NUR,ADM
170560,27,45,NUR,PAT
170560,7,33,NUR,NUR
170580,7,29,NUR,NUR
170580,29,64,NUR,ADM
170580,1,17,ADM,NUR
170580,27,37,NUR,NUR
170580,7,64,NUR,ADM
170580,37,45,NUR,PAT
170580,30,35,MED,MED
170580,27,45,NUR,PAT
170580,7,33,NUR,NUR
170600,7,29,NUR,NUR
170600,1,17,ADM,NUR
170600,27,45,NUR,PAT
170600,64,73,ADM,PAT
170620,7,29,NUR,NUR
170620,37,40,NUR,PAT
170620,7,64,NUR,ADM
170620,20,41,NUR,PAT
170620,30,35,MED,MED
170620,27,45,NUR,PAT
170640,7,29,NUR,NUR
170640,29,64,NUR,ADM
170640,27,37,NUR,NUR
170640,7,64,NUR,ADM
170640,37,45,NUR,PAT
170640,20,41,NUR,PAT
170640,30,35,MED,MED
170640,27,45,NUR,PAT
170660,7,29,NUR,NUR
170660,27,64,NUR,ADM
170660,27,29,NUR,NUR
170660,27,37,NUR,NUR
170660,7,64,NUR,ADM
170660,37,64,NUR,ADM
170660,33,64,NUR,ADM
170680,7,29,NUR,NUR
170680,27,64,NUR,ADM
170680,27,29,NUR,NUR
170700,7,29,NUR,NUR
170700,7,64,NUR,ADM
170720,7,29,NUR,NUR
170720,7,64,NUR,ADM
170720,20,41,NUR,PAT
170720,30,35,MED,MED
170720,37,73,NUR,PAT
170740,1,64,ADM,ADM
170740,20,41,NUR,PAT
170760,1,40,ADM,PAT
170760,7,41,NUR,PAT
170760,37,73,NUR,PAT
170760,23,33,NUR,NUR
170760,17,27,NUR,NUR
170780,49,64,PAT,ADM
170780,30,35,MED,MED
170780,23,33,NUR,NUR
170800,7,29,NUR,NUR
170800,1,68,ADM,PAT
170800,27,29,NUR,NUR
170800,49,64,PAT,ADM
170800,7,27,NUR,NUR
170800,7,17,NUR,NUR
170800,30,35,MED,MED
170800,37,73,NUR,PAT
170800,23,33,NUR,NUR
170820,1,68,ADM,PAT
170820,49,64,PAT,ADM
170820,17,23,NUR,NUR
170820,7,27,NUR,NUR
170820,1,40,ADM,PAT
170820,17,33,NUR,NUR
170820,37,73,NUR,PAT
170820,23,33,NUR,NUR
170840,1,40,ADM,PAT
170840,17,33,NUR,NUR
170840,30,35,MED,MED
170840,37,73,NUR,PAT
170860,7,23,NUR,NUR
170860,23,29,NUR,NUR
170860,23,27,NUR,NUR
170860,7,27,NUR,NUR
170860,7,17,NUR,NUR
170860,37,45,NUR,PAT
170860,17,33,NUR,NUR
170860,30,35,MED,MED
170860,17,27,NUR,NUR
170860,7,33,NUR,NUR
170880,7,29,NUR,NUR
170880,23,29,NUR,NUR
170880,17,29,NUR,NUR
170880,27,29,NUR,NUR
170880,7,27,NUR,NUR
170880,7,17,NUR,NUR
170880,17,33,NUR,NUR
170880,17,27,NUR,NUR
170900,20,29,NUR,NUR
170900,7,27,NUR,NUR
170900,30,35,MED,MED
170900,17,27,NUR,NUR
170920,20,29,NUR,NUR
170920,49,64,PAT,ADM
170920,7,27,NUR,NUR
170920,15,17,MED,NUR
170940,17,51,NUR,PAT
170940,7,27,NUR,NUR
170940,30,35,MED,MED
170960,15,42,MED,PAT
170960,37,68,NUR,PAT
170960,17,51,NUR,PAT
170960,7,27,NUR,NUR
170980,7,29,NUR,NUR
170980,15,42,MED,PAT
170980,37,68,NUR,PAT
170980,27,33,NUR,NUR
170980,30,35,MED,MED
